t,toolFx,toolFy,toolFz,toolX,toolY,toolZ,toolVx,toolVy,toolVz,work,toolKE,nBroken,nFrag,detachedVol,specificEnergy,grpZ,grpVz,grpFx,grpFy,grpFz,grpSzz,eEl,eJnt,eGc,eFric,eCund,eLys
5.31598e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130716,-2.56422,299.129,38.4336,15271.7,-3.07097e+07,-1.02516,-0.872788,-0.236691,-0.0292075,-0.116543,-0.00847828
5.32184e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130716,-2.55233,242.458,65.0628,15278,-3.07031e+07,-1.02639,-0.873716,-0.236794,-0.0291961,-0.116682,-0.00850682
5.3277e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130716,-2.54043,204.488,130.738,15314.7,-3.0699e+07,-1.02779,-0.873903,-0.237461,-0.0291794,-0.116821,-0.00853541
5.33356e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130716,-2.5285,192.434,198.966,15361.5,-3.0698e+07,-1.02917,-0.874002,-0.238317,-0.0291908,-0.116957,-0.00856407
5.33942e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130715,-2.51654,204.271,231.612,15386.7,-3.07012e+07,-1.03038,-0.874635,-0.238768,-0.0292402,-0.117098,-0.00859277
5.34529e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130715,-2.50457,253.436,218.847,15388.6,-3.07088e+07,-1.03133,-0.875802,-0.238765,-0.0293239,-0.117239,-0.00862153
5.35115e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130715,-2.4926,315.076,174.327,15379.3,-3.07202e+07,-1.0321,-0.877406,-0.238559,-0.0294296,-0.117375,-0.00865035
5.35701e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130715,-2.48065,343.776,117.646,15359.6,-3.07341e+07,-1.03286,-0.879364,-0.238219,-0.0295339,-0.117512,-0.00867922
5.36287e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130715,-2.46871,337.273,93.7293,15350,-3.07493e+07,-1.03379,-0.880903,-0.238076,-0.0295989,-0.117652,-0.00870814
5.36873e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130715,-2.45676,315.218,127.723,15376.5,-3.07642e+07,-1.03499,-0.881434,-0.238522,-0.0295943,-0.117788,-0.00873711
5.37459e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130715,-2.44478,270.259,227.486,15426.6,-3.07783e+07,-1.03642,-0.88132,-0.239354,-0.0295445,-0.117921,-0.00876613
5.38045e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130714,-2.43276,229.645,306.873,15471.2,-3.0792e+07,-1.03795,-0.881287,-0.240133,-0.0295247,-0.118054,-0.00879519
5.38631e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130714,-2.42071,257.709,301.604,15497.9,-3.08053e+07,-1.03933,-0.881663,-0.240605,-0.0295826,-0.118193,-0.0088243
5.39217e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130714,-2.40866,336.746,219.524,15498.1,-3.08179e+07,-1.0404,-0.882665,-0.240575,-0.0296982,-0.118334,-0.00885345
5.39803e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130714,-2.39661,402.32,120.994,15474.4,-3.08293e+07,-1.0412,-0.884386,-0.240108,-0.0298186,-0.118469,-0.00888265
5.4039e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130714,-2.38458,412.943,72.6683,15449.1,-3.08383e+07,-1.04197,-0.886378,-0.239649,-0.0299122,-0.118604,-0.00891188
5.40976e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130714,-2.37257,384.989,48.1562,15443.4,-3.0844e+07,-1.04298,-0.887679,-0.239577,-0.0299761,-0.118745,-0.00894116
5.41562e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130714,-2.36055,338.242,61.3792,15461.6,-3.08457e+07,-1.04427,-0.888126,-0.239906,-0.0299934,-0.118883,-0.00897046
5.42148e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130713,-2.34851,274.779,153.186,15500.9,-3.08435e+07,-1.04578,-0.888019,-0.240566,-0.0299639,-0.119014,-0.0089998
5.42734e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130713,-2.33643,229.168,267.785,15546,-3.08379e+07,-1.04732,-0.887892,-0.241333,-0.0299457,-0.119143,-0.00902918
5.4332e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130713,-2.32432,241.097,314.828,15567.2,-3.08296e+07,-1.0487,-0.888306,-0.241708,-0.0299951,-0.119279,-0.00905858
5.43906e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130713,-2.31222,301.653,275.307,15554,-3.0819e+07,-1.04977,-0.889396,-0.241484,-0.0301148,-0.119417,-0.00908801
5.44492e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130713,-2.30013,375.932,193.47,15530.9,-3.08058e+07,-1.05054,-0.891019,-0.241074,-0.030266,-0.119547,-0.00911746
5.45078e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130713,-2.28805,413.253,158.333,15514.9,-3.07896e+07,-1.05128,-0.89279,-0.240801,-0.0303948,-0.119678,-0.00914694
5.45665e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130713,-2.27598,410.02,149.841,15509.8,-3.07707e+07,-1.05228,-0.894003,-0.240753,-0.0304656,-0.119816,-0.00917644
5.46251e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.26391,380.308,177.061,15523.3,-3.075e+07,-1.05355,-0.89443,-0.241018,-0.0304723,-0.119949,-0.00920596
5.46837e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.25182,326.535,241.906,15557.9,-3.07284e+07,-1.05502,-0.894388,-0.241603,-0.0304451,-0.120076,-0.00923549
5.47423e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.23971,283.905,311.449,15595.4,-3.07081e+07,-1.05654,-0.894387,-0.242219,-0.030438,-0.120202,-0.00926504
5.48009e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.22757,293.404,332.918,15616.5,-3.06914e+07,-1.05788,-0.894789,-0.242566,-0.0304939,-0.120333,-0.00929461
5.48595e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.21542,346.358,291.962,15614.2,-3.06801e+07,-1.05889,-0.895671,-0.242521,-0.0306183,-0.120466,-0.00932418
5.49181e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.20328,405.918,233.648,15592.5,-3.06751e+07,-1.0596,-0.897229,-0.242139,-0.0307784,-0.120591,-0.00935377
5.49767e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.19116,424.519,212.656,15565.5,-3.0677e+07,-1.06028,-0.899182,-0.2417,-0.0309285,-0.120719,-0.00938336
5.50353e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130712,-2.17906,424.928,207.107,15560,-3.06857e+07,-1.06117,-0.900437,-0.241642,-0.0310281,-0.120852,-0.00941296
5.50939e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.16695,404.961,225.594,15584.5,-3.07006e+07,-1.06238,-0.900726,-0.242064,-0.0310449,-0.120977,-0.00944256
5.51526e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.15481,340.76,292.042,15621.9,-3.07217e+07,-1.06385,-0.900591,-0.242671,-0.0310026,-0.121097,-0.00947217
5.52112e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.14264,274.578,360.489,15654.7,-3.07485e+07,-1.06541,-0.90057,-0.243205,-0.0309797,-0.121217,-0.00950177
5.52698e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.13046,277.441,368.069,15671.9,-3.07804e+07,-1.06679,-0.900919,-0.243484,-0.0310331,-0.121339,-0.00953138
5.53284e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.11827,341.027,306.876,15667.3,-3.08158e+07,-1.06781,-0.901814,-0.243399,-0.0311567,-0.121465,-0.00956099
5.5387e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.10609,420.626,228.095,15652.5,-3.08527e+07,-1.06851,-0.903171,-0.243126,-0.0312967,-0.121586,-0.00959059
5.54456e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.09392,462.59,190.984,15637.3,-3.08893e+07,-1.0692,-0.904818,-0.242859,-0.0314012,-0.121707,-0.0096202
5.55042e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130711,-2.08176,465.121,185.588,15626,-3.09241e+07,-1.07012,-0.906083,-0.242685,-0.0314686,-0.121832,-0.00964979
5.55628e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-2.0696,456.821,196.012,15630.5,-3.09555e+07,-1.07131,-0.906662,-0.24277,-0.0315084,-0.121952,-0.00967939
5.56214e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-2.05743,400.147,246.145,15657.4,-3.09834e+07,-1.0727,-0.906694,-0.243242,-0.0315087,-0.122067,-0.00970898
5.56801e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-2.04524,322.185,328.929,15694.2,-3.10086e+07,-1.0742,-0.906499,-0.243891,-0.0314882,-0.122181,-0.00973856
5.57387e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-2.03302,292.491,390.436,15719.9,-3.10322e+07,-1.07561,-0.906561,-0.244347,-0.0314979,-0.122295,-0.00976813
5.57973e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-2.02079,316.866,390.059,15724.6,-3.10553e+07,-1.07671,-0.907178,-0.244446,-0.0315654,-0.122409,-0.0097977
5.58559e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-2.00856,362.502,336.867,15713.5,-3.10786e+07,-1.07748,-0.90834,-0.244257,-0.0316631,-0.122524,-0.00982726
5.59145e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-1.99635,400.766,277.684,15696.6,-3.11022e+07,-1.07816,-0.909808,-0.24394,-0.0317463,-0.122636,-0.00985681
5.59731e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.13071,-1.98414,427.175,249.165,15687.5,-3.11256e+07,-1.07902,-0.911053,-0.243756,-0.0318006,-0.122751,-0.00988635
5.60317e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.97194,427.021,247.753,15688.7,-3.11481e+07,-1.08007,-0.911789,-0.243788,-0.0318367,-0.122864,-0.00991589
5.60903e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.95973,385.982,265.437,15692.8,-3.11689e+07,-1.08123,-0.912374,-0.243882,-0.0318607,-0.122975,-0.00994542
5.61489e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.94752,333.749,311.289,15703.1,-3.11876e+07,-1.08247,-0.912764,-0.244073,-0.031876,-0.123081,-0.00997494
5.62076e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.9353,310.984,368.532,15722.7,-3.12037e+07,-1.08372,-0.912977,-0.244428,-0.0318958,-0.123188,-0.0100045
5.62662e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.92306,317.197,417.112,15740,-3.1217e+07,-1.08485,-0.91331,-0.244751,-0.0319293,-0.123293,-0.010034
5.63248e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.91081,332.059,443.412,15748.1,-3.12281e+07,-1.08578,-0.913938,-0.244925,-0.031977,-0.123399,-0.0100635
5.63834e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.89855,358.877,434.315,15752.2,-3.12377e+07,-1.08656,-0.914781,-0.245016,-0.0320375,-0.123504,-0.0100929
5.6442e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.8863,397.463,392.973,15754.2,-3.12468e+07,-1.08731,-0.915773,-0.245051,-0.0321041,-0.123609,-0.0101224
5.65006e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130709,-1.87404,431.165,343.18,15754.8,-3.12563e+07,-1.08808,-0.916758,-0.245047,-0.0321603,-0.123713,-0.0101519
5.65592e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.86179,435.529,312.141,15754.1,-3.12679e+07,-1.08891,-0.917689,-0.245018,-0.0321927,-0.123816,-0.0101814
5.66178e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.84953,421.67,312.995,15754.5,-3.1283e+07,-1.08988,-0.918493,-0.245002,-0.0322082,-0.123919,-0.0102109
5.66764e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.83727,422.407,337.229,15761.6,-3.13027e+07,-1.09095,-0.919053,-0.245098,-0.0322316,-0.12402,-0.0102403
5.6735e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.82501,434.411,376.534,15778.2,-3.13283e+07,-1.09199,-0.919427,-0.245385,-0.0322709,-0.12412,-0.0102698
5.67937e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.81272,435.148,427.513,15803.2,-3.13602e+07,-1.09295,-0.919697,-0.245845,-0.0323049,-0.124219,-0.0102993
5.68523e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.80042,426.032,475.912,15829.8,-3.13988e+07,-1.09381,-0.919994,-0.246339,-0.0323208,-0.124318,-0.0103287
5.69109e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.7881,423.768,492.331,15849.2,-3.14438e+07,-1.09453,-0.920551,-0.246706,-0.0323405,-0.124418,-0.0103582
5.69695e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.77577,440.099,456.325,15856.9,-3.14941e+07,-1.09513,-0.921486,-0.246845,-0.0323867,-0.124518,-0.0103876
5.70281e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.76343,456.014,391.898,15853.5,-3.15481e+07,-1.09573,-0.922614,-0.246752,-0.0324447,-0.124615,-0.0104171
5.70867e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130708,-1.7511,448.521,354.381,15847.3,-3.16038e+07,-1.09651,-0.923626,-0.246604,-0.0324836,-0.124714,-0.0104466
5.71453e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.73877,436.698,362.847,15850.4,-3.16595e+07,-1.09752,-0.924244,-0.246629,-0.0325034,-0.124811,-0.010476
5.72039e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.72644,443.413,389.435,15863.9,-3.17141e+07,-1.0986,-0.924566,-0.246843,-0.0325255,-0.124907,-0.0105055
5.72625e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.71409,461.349,419.989,15882.2,-3.17674e+07,-1.09962,-0.924836,-0.247161,-0.0325536,-0.125002,-0.010535
5.73212e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.70173,476.962,454.555,15905.3,-3.18198e+07,-1.10048,-0.925134,-0.24759,-0.0325783,-0.125098,-0.0105645
5.73798e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.68934,481.31,477.202,15924,-3.18722e+07,-1.10118,-0.925593,-0.247965,-0.0326029,-0.125194,-0.0105939
5.74384e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.67696,479.435,471.587,15924.5,-3.19255e+07,-1.10179,-0.926524,-0.248018,-0.0326428,-0.12529,-0.0106234
5.7497e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.66457,486.537,437.993,15911.4,-3.19805e+07,-1.10239,-0.927711,-0.247795,-0.0327003,-0.125384,-0.0106529
5.75556e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.6522,485.674,410.645,15901.4,-3.20371e+07,-1.1031,-0.928765,-0.2476,-0.0327507,-0.125478,-0.0106824
5.76142e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.63983,466.828,428.126,15903.5,-3.20948e+07,-1.10397,-0.929434,-0.247622,-0.0327741,-0.125571,-0.0107119
5.76728e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130707,-1.62745,453.966,475.39,15914.9,-3.21533e+07,-1.10493,-0.929809,-0.247831,-0.0327878,-0.125662,-0.0107414
5.77314e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.61507,462.85,513.188,15931.1,-3.2212e+07,-1.10587,-0.930071,-0.248148,-0.0328172,-0.125751,-0.0107709
5.779e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.60267,480.45,532.332,15951.3,-3.22699e+07,-1.10668,-0.930373,-0.24855,-0.0328617,-0.12584,-0.0108004
5.78486e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.59025,490.348,539.221,15972.3,-3.23262e+07,-1.10736,-0.930752,-0.248966,-0.0329102,-0.125931,-0.0108299
5.79073e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.57782,490.503,530.971,15980.6,-3.238e+07,-1.10792,-0.931473,-0.249153,-0.0329636,-0.126021,-0.0108594
5.79659e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.56539,485.106,500.235,15966.4,-3.24301e+07,-1.10847,-0.932665,-0.248921,-0.0330289,-0.126112,-0.010889
5.80245e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.55298,483.314,458.721,15944,-3.24753e+07,-1.1091,-0.933929,-0.248491,-0.0330941,-0.1262,-0.0109185
5.80831e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.54057,475.901,451.564,15942.2,-3.25146e+07,-1.10993,-0.934696,-0.248373,-0.0331221,-0.126288,-0.010948
5.81417e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.52816,450.915,495.973,15960,-3.25478e+07,-1.11092,-0.93488,-0.248651,-0.0331227,-0.126374,-0.0109775
5.82003e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.51574,439.24,564.095,15978.1,-3.25758e+07,-1.11192,-0.934958,-0.24902,-0.0331404,-0.12646,-0.011007
5.82589e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.50331,449.62,604.066,15990.4,-3.25992e+07,-1.1128,-0.935218,-0.24931,-0.0331862,-0.126544,-0.0110365
5.83175e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130706,-1.49086,464.94,601.113,16003.5,-3.26192e+07,-1.11351,-0.93566,-0.249552,-0.0332374,-0.126629,-0.011066
5.83761e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.47841,472.926,571.743,16012.5,-3.26367e+07,-1.11412,-0.936298,-0.24967,-0.0332816,-0.126713,-0.0110955
5.84348e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.46596,478.295,537.892,16005.6,-3.26521e+07,-1.11473,-0.93723,-0.249529,-0.0333312,-0.126798,-0.011125
5.84934e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.45351,488.433,513.485,15985.8,-3.26655e+07,-1.11545,-0.938232,-0.249184,-0.0333899,-0.12688,-0.0111545
5.8552e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.44108,491.488,508.105,15972.3,-3.26762e+07,-1.11632,-0.938996,-0.248933,-0.0334356,-0.126963,-0.011184
5.86106e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.42866,476.555,535.104,15977.1,-3.26841e+07,-1.11731,-0.939279,-0.249002,-0.0334559,-0.127044,-0.0112135
5.86692e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.41622,461.529,585.204,15991.6,-3.26895e+07,-1.11834,-0.939337,-0.249277,-0.033476,-0.127123,-0.0112429
5.87278e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.40378,462.495,631.936,16004.8,-3.26923e+07,-1.11925,-0.939449,-0.249586,-0.0335142,-0.127201,-0.0112724
5.87864e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.39133,481.151,654.938,16014.5,-3.26932e+07,-1.11997,-0.939795,-0.249831,-0.0335646,-0.127279,-0.0113018
5.8845e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.37887,507.926,647.978,16022.5,-3.26928e+07,-1.12055,-0.940346,-0.249992,-0.0336148,-0.127358,-0.0113312
5.89036e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.3664,525.962,616.244,16024.4,-3.26915e+07,-1.12112,-0.941057,-0.250011,-0.0336625,-0.127435,-0.0113606
5.89622e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.35394,533.017,586.433,16017.7,-3.26898e+07,-1.1218,-0.941798,-0.249889,-0.0337114,-0.127511,-0.01139
5.90209e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130705,-1.34148,526.115,583.645,16011.9,-3.26878e+07,-1.12259,-0.942388,-0.249807,-0.0337554,-0.127587,-0.0114194
5.90795e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.32903,506.111,611.607,16017.7,-3.26859e+07,-1.12346,-0.94266,-0.249933,-0.0337858,-0.127662,-0.0114487
5.91381e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.31656,488.349,655.817,16030.7,-3.26843e+07,-1.12434,-0.942765,-0.250187,-0.0338074,-0.127736,-0.011478
5.91967e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.30409,485.6,700.815,16041.5,-3.26832e+07,-1.12516,-0.942963,-0.250424,-0.0338334,-0.127808,-0.0115073
5.92553e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.29161,497.119,738.297,16050.6,-3.26828e+07,-1.12583,-0.943277,-0.250657,-0.0338671,-0.127881,-0.0115365
5.93139e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.27912,515.405,746.94,16059.3,-3.26827e+07,-1.12643,-0.943707,-0.250861,-0.0339051,-0.127954,-0.0115657
5.93725e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.26662,534.462,713.758,16065.2,-3.26822e+07,-1.12706,-0.944196,-0.250945,-0.0339446,-0.128025,-0.0115949
5.94311e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.25413,542.195,662.942,16067.6,-3.26805e+07,-1.12776,-0.944728,-0.250918,-0.0339827,-0.128095,-0.0116241
5.94897e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.24163,523.183,634.463,16066.9,-3.26766e+07,-1.12848,-0.94527,-0.25086,-0.0340133,-0.128165,-0.0116532
5.95484e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.22913,490.101,640.688,16064.9,-3.26694e+07,-1.12921,-0.945773,-0.250814,-0.0340345,-0.128233,-0.0116823
5.9607e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.21663,470.605,662.934,16067.2,-3.26581e+07,-1.12994,-0.946155,-0.250862,-0.0340531,-0.128301,-0.0117113
5.96656e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,15,2,5.45658e-06,0,0.130704,-1.20413,473.918,691.909,16079,-3.26421e+07,-1.13063,-0.946401,-0.251092,-0.034071,-0.128368,-0.0117403
