t,toolFx,toolFy,toolFz,toolX,toolY,toolZ,toolVx,toolVy,toolVz,work,toolKE,nBroken,nFrag,detachedVol,specificEnergy,grpZ,grpVz,grpFx,grpFy,grpFz,grpSzz,eEl,eJnt,eGc,eFric,eCund,eLys
3.04533e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0710129,-5.96676e-20,-3.07996e-18,0,0,-5.54136e-09,-4.67104e-21
3.05349e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0709939,-5.9774e-20,-3.08944e-18,0,0,-5.55796e-09,-4.68515e-21
3.06166e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0712189,-5.98757e-20,-3.09858e-18,0,0,-5.5745e-09,-4.69932e-21
3.06982e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0715516,-5.99676e-20,-3.10748e-18,0,0,-5.59096e-09,-4.71335e-21
3.07798e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0714179,-6.00461e-20,-3.11639e-18,0,0,-5.60739e-09,-4.72742e-21
3.08615e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0713991,-6.01216e-20,-3.12582e-18,0,0,-5.62366e-09,-4.74154e-21
3.09431e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0715197,-6.0202e-20,-3.1348e-18,0,0,-5.63999e-09,-4.75566e-21
3.10248e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0716088,-6.02729e-20,-3.14342e-18,0,0,-5.65624e-09,-4.7698e-21
3.11064e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0718901,-6.03402e-20,-3.15231e-18,0,0,-5.67238e-09,-4.78397e-21
3.11881e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0717517,-6.0399e-20,-3.16093e-18,0,0,-5.68848e-09,-4.79815e-21
3.12697e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0719457,-6.04532e-20,-3.17003e-18,0,0,-5.70453e-09,-4.81238e-21
3.13513e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0718738,-6.04889e-20,-3.17894e-18,0,0,-5.72054e-09,-4.8265e-21
3.1433e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0719098,-6.05107e-20,-3.18765e-18,0,0,-5.7364e-09,-4.84064e-21
3.15146e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0719604,-6.05234e-20,-3.1959e-18,0,0,-5.75221e-09,-4.85477e-21
3.15963e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0721015,-6.0537e-20,-3.20465e-18,0,0,-5.76804e-09,-4.86896e-21
3.16779e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0719661,-6.0547e-20,-3.21346e-18,0,0,-5.78379e-09,-4.88309e-21
3.17596e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0719585,-6.05397e-20,-3.22182e-18,0,0,-5.7994e-09,-4.89722e-21
3.18412e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0720466,-6.05269e-20,-3.23074e-18,0,0,-5.81499e-09,-4.91132e-21
3.19229e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0719356,-6.05162e-20,-3.23901e-18,0,0,-5.83062e-09,-4.92546e-21
3.20045e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0720312,-6.05034e-20,-3.24711e-18,0,0,-5.84609e-09,-4.93954e-21
3.20861e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0721428,-6.04974e-20,-3.25599e-18,0,0,-5.86149e-09,-4.95371e-21
3.21678e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0718351,-6.04885e-20,-3.26404e-18,0,0,-5.87677e-09,-4.96781e-21
3.22494e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0720102,-6.04684e-20,-3.27237e-18,0,0,-5.892e-09,-4.98194e-21
3.23311e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0721017,-6.04319e-20,-3.28092e-18,0,0,-5.90721e-09,-4.99606e-21
3.24127e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0720812,-6.03858e-20,-3.28896e-18,0,0,-5.92252e-09,-5.01014e-21
3.24944e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131476,-8,0,0,0,0.0719537,-6.03321e-20,-3.29652e-18,0,0,-5.9376e-09,-5.02425e-21
3.2576e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0721411,-6.02773e-20,-3.30481e-18,0,0,-5.95264e-09,-5.03837e-21
3.26577e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0719859,-6.02118e-20,-3.31378e-18,0,0,-5.96772e-09,-5.05244e-21
3.27393e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0720368,-6.01218e-20,-3.32175e-18,0,0,-5.98295e-09,-5.06645e-21
3.28209e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0718217,-6.00184e-20,-3.32916e-18,0,0,-5.9981e-09,-5.08051e-21
3.29026e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0718006,-5.99087e-20,-3.33731e-18,0,0,-6.01297e-09,-5.09461e-21
3.29842e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0717772,-5.97992e-20,-3.34599e-18,0,0,-6.0279e-09,-5.10873e-21
3.30659e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0718616,-5.96872e-20,-3.35411e-18,0,0,-6.04294e-09,-5.12285e-21
3.31475e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0715022,-5.95722e-20,-3.36176e-18,0,0,-6.05783e-09,-5.13696e-21
3.32292e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0717196,-5.94656e-20,-3.36977e-18,0,0,-6.07271e-09,-5.15104e-21
3.33108e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0715187,-5.93549e-20,-3.37792e-18,0,0,-6.08755e-09,-5.1651e-21
3.33925e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0714134,-5.9235e-20,-3.38611e-18,0,0,-6.10249e-09,-5.17917e-21
3.34741e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0713134,-5.90987e-20,-3.39349e-18,0,0,-6.11731e-09,-5.19326e-21
3.35557e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0711097,-5.89515e-20,-3.40171e-18,0,0,-6.13195e-09,-5.20732e-21
3.36374e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0710037,-5.8801e-20,-3.4097e-18,0,0,-6.14679e-09,-5.22146e-21
3.3719e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131475,-8,0,0,0,0.0708605,-5.86397e-20,-3.41725e-18,0,0,-6.16162e-09,-5.23559e-21
3.38007e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.070779,-5.84746e-20,-3.42531e-18,0,0,-6.17642e-09,-5.24972e-21
3.38823e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0702769,-5.83021e-20,-3.43305e-18,0,0,-6.19114e-09,-5.26386e-21
3.3964e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.07052,-5.8129e-20,-3.44079e-18,0,0,-6.20586e-09,-5.278e-21
3.40456e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0702492,-5.79583e-20,-3.44895e-18,0,0,-6.22062e-09,-5.29209e-21
3.41272e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.070082,-5.77909e-20,-3.45658e-18,0,0,-6.23539e-09,-5.30614e-21
3.42089e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0699271,-5.76288e-20,-3.46426e-18,0,0,-6.25018e-09,-5.32026e-21
3.42905e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0699294,-5.74735e-20,-3.47218e-18,0,0,-6.26485e-09,-5.33437e-21
3.43722e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0697846,-5.73164e-20,-3.47997e-18,0,0,-6.27957e-09,-5.34848e-21
3.44538e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0695294,-5.71462e-20,-3.48774e-18,0,0,-6.29431e-09,-5.36262e-21
3.45355e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0694316,-5.69585e-20,-3.49555e-18,0,0,-6.30901e-09,-5.37677e-21
3.46171e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0692452,-5.67446e-20,-3.50317e-18,0,0,-6.32367e-09,-5.391e-21
3.46988e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0689489,-5.65206e-20,-3.51125e-18,0,0,-6.33838e-09,-5.40515e-21
3.47804e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0688589,-5.63027e-20,-3.51904e-18,0,0,-6.35314e-09,-5.41929e-21
3.4862e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0688047,-5.60872e-20,-3.52681e-18,0,0,-6.36801e-09,-5.4334e-21
3.49437e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0686335,-5.58655e-20,-3.53427e-18,0,0,-6.38275e-09,-5.44746e-21
3.50253e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131474,-8,0,0,0,0.0682635,-5.56331e-20,-3.54192e-18,0,0,-6.39753e-09,-5.46157e-21
3.5107e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0679437,-5.53795e-20,-3.55001e-18,0,0,-6.41222e-09,-5.47571e-21
3.51886e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0679646,-5.51274e-20,-3.55825e-18,0,0,-6.42711e-09,-5.48983e-21
3.52703e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0673953,-5.48755e-20,-3.56571e-18,0,0,-6.44192e-09,-5.50397e-21
3.53519e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0673152,-5.46203e-20,-3.57294e-18,0,0,-6.45657e-09,-5.51807e-21
3.54336e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.067,-5.43744e-20,-3.58146e-18,0,0,-6.47133e-09,-5.53222e-21
3.55152e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0667517,-5.41307e-20,-3.58982e-18,0,0,-6.48632e-09,-5.5464e-21
3.55968e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0666366,-5.38727e-20,-3.59665e-18,0,0,-6.5012e-09,-5.56053e-21
3.56785e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0663331,-5.36063e-20,-3.60439e-18,0,0,-6.51587e-09,-5.57468e-21
3.57601e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0659205,-5.33398e-20,-3.61278e-18,0,0,-6.53068e-09,-5.5888e-21
3.58418e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0656807,-5.30734e-20,-3.62036e-18,0,0,-6.54556e-09,-5.60296e-21
3.59234e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0652769,-5.28084e-20,-3.62811e-18,0,0,-6.56027e-09,-5.61708e-21
3.60051e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0650117,-5.25522e-20,-3.63654e-18,0,0,-6.57512e-09,-5.63115e-21
3.60867e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0649339,-5.22891e-20,-3.64397e-18,0,0,-6.59006e-09,-5.64527e-21
3.61684e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0644538,-5.20181e-20,-3.65126e-18,0,0,-6.60492e-09,-5.65941e-21
3.625e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131473,-8,0,0,0,0.0642466,-5.17403e-20,-3.65929e-18,0,0,-6.61981e-09,-5.67354e-21
3.63316e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0640223,-5.14634e-20,-3.66733e-18,0,0,-6.63474e-09,-5.68773e-21
3.64133e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0637218,-5.11891e-20,-3.67488e-18,0,0,-6.64954e-09,-5.70196e-21
3.64949e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0632777,-5.09315e-20,-3.68289e-18,0,0,-6.66446e-09,-5.71622e-21
3.65766e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0630886,-5.06878e-20,-3.69035e-18,0,0,-6.67942e-09,-5.73043e-21
3.66582e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0629268,-5.04509e-20,-3.6981e-18,0,0,-6.69421e-09,-5.7447e-21
3.67399e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0626453,-5.02009e-20,-3.7065e-18,0,0,-6.70917e-09,-5.75888e-21
3.68215e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0623406,-4.99206e-20,-3.71366e-18,0,0,-6.72408e-09,-5.77303e-21
3.69031e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0619032,-4.96155e-20,-3.72118e-18,0,0,-6.73882e-09,-5.78723e-21
3.69848e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0615747,-4.92905e-20,-3.72934e-18,0,0,-6.75359e-09,-5.80147e-21
3.70664e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0611274,-4.89621e-20,-3.73765e-18,0,0,-6.7685e-09,-5.81566e-21
3.71481e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.060927,-4.86396e-20,-3.74534e-18,0,0,-6.78351e-09,-5.82982e-21
3.72297e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0605018,-4.8334e-20,-3.75256e-18,0,0,-6.79844e-09,-5.84398e-21
3.73114e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0602446,-4.80401e-20,-3.76054e-18,0,0,-6.81325e-09,-5.85814e-21
3.7393e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0600382,-4.77442e-20,-3.76855e-18,0,0,-6.82807e-09,-5.87236e-21
3.74747e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131472,-8,0,0,0,0.0593342,-4.74339e-20,-3.77627e-18,0,0,-6.84306e-09,-5.88651e-21
3.75563e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0591068,-4.71162e-20,-3.78433e-18,0,0,-6.85804e-09,-5.90068e-21
3.76379e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0588367,-4.67876e-20,-3.79182e-18,0,0,-6.87289e-09,-5.9148e-21
3.77196e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0584706,-4.64615e-20,-3.79955e-18,0,0,-6.88776e-09,-5.92894e-21
3.78012e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.058012,-4.6148e-20,-3.80774e-18,0,0,-6.90268e-09,-5.94303e-21
3.78829e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0575929,-4.58383e-20,-3.81509e-18,0,0,-6.9177e-09,-5.95718e-21
3.79645e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.057193,-4.55327e-20,-3.82297e-18,0,0,-6.93255e-09,-5.97136e-21
3.80462e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0570012,-4.52279e-20,-3.83124e-18,0,0,-6.94755e-09,-5.98551e-21
3.81278e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0564856,-4.49175e-20,-3.83846e-18,0,0,-6.96257e-09,-5.99974e-21
3.82095e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0561326,-4.46141e-20,-3.84623e-18,0,0,-6.97737e-09,-6.01397e-21
3.82911e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0556802,-4.43117e-20,-3.85442e-18,0,0,-6.99218e-09,-6.02812e-21
3.83727e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0554551,-4.4002e-20,-3.8622e-18,0,0,-7.00718e-09,-6.04225e-21
3.84544e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0551685,-4.36921e-20,-3.86992e-18,0,0,-7.02211e-09,-6.05641e-21
3.8536e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0545504,-4.33879e-20,-3.87766e-18,0,0,-7.03701e-09,-6.07059e-21
3.86177e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0540089,-4.30934e-20,-3.88506e-18,0,0,-7.05197e-09,-6.08471e-21
3.86993e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.053984,-4.28089e-20,-3.8927e-18,0,0,-7.06654e-09,-6.09884e-21
3.8781e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131471,-8,0,0,0,0.0536985,-4.25301e-20,-3.90106e-18,0,0,-7.08139e-09,-6.11301e-21
3.88626e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0533093,-4.22408e-20,-3.90909e-18,0,0,-7.09645e-09,-6.12719e-21
3.89443e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0531169,-4.19354e-20,-3.91626e-18,0,0,-7.11125e-09,-6.14138e-21
3.90259e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.052468,-4.16264e-20,-3.92385e-18,0,0,-7.12585e-09,-6.15559e-21
3.91075e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0520157,-4.13292e-20,-3.93219e-18,0,0,-7.14063e-09,-6.16976e-21
3.91892e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0515345,-4.10361e-20,-3.93967e-18,0,0,-7.15552e-09,-6.18394e-21
3.92708e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0512095,-4.07557e-20,-3.94694e-18,0,0,-7.17027e-09,-6.19807e-21
3.93525e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0507137,-4.04853e-20,-3.95499e-18,0,0,-7.18492e-09,-6.21217e-21
3.94341e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0504301,-4.02122e-20,-3.96293e-18,0,0,-7.19954e-09,-6.22625e-21
3.95158e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0498129,-3.99304e-20,-3.97027e-18,0,0,-7.21416e-09,-6.24036e-21
3.95974e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0495915,-3.96549e-20,-3.97779e-18,0,0,-7.22872e-09,-6.25447e-21
3.9679e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0490781,-3.93852e-20,-3.98567e-18,0,0,-7.24315e-09,-6.26856e-21
3.97607e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0485733,-3.91213e-20,-3.99377e-18,0,0,-7.25778e-09,-6.28264e-21
3.98423e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0483072,-3.88641e-20,-4.00118e-18,0,0,-7.2724e-09,-6.29665e-21
3.9924e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0477906,-3.86107e-20,-4.00828e-18,0,0,-7.28688e-09,-6.31072e-21
4.00056e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13147,-8,0,0,0,0.0474308,-3.83664e-20,-4.01617e-18,0,0,-7.3013e-09,-6.32472e-21
4.00873e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131469,-8,0,0,0,0.0469303,-3.81182e-20,-4.02388e-18,0,0,-7.3158e-09,-6.33885e-21
4.01689e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131469,-8,0,0,0,0.0464449,-3.78622e-20,-4.0314e-18,0,0,-7.33012e-09,-6.35291e-21
4.02506e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131469,-8,0,0,0,0.0461116,-3.75972e-20,-4.03905e-18,0,0,-7.34442e-09,-6.3669e-21
4.03322e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131469,-8,0,0,0,0.0457343,-3.73367e-20,-4.0465e-18,0,0,-7.35878e-09,-6.38094e-21
