t,toolFx,toolFy,toolFz,toolX,toolY,toolZ,toolVx,toolVy,toolVz,work,toolKE,nBroken,nFrag,detachedVol,specificEnergy,z_bit,vz_bit,z_piston,vz_piston,z_insert,vz_insert,szz_bit,Fc_rock_insert_x,Fc_rock_insert_y,Fc_rock_insert_z,Fc_piston_bit_x,Fc_piston_bit_y,Fc_piston_bit_z,Fc_plate_bit_x,Fc_plate_bit_y,Fc_plate_bit_z,eEl,eJnt,eGc,eFric,eCund,eLys
0.000165848,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5067,1714,6.3541e-07,0,0.292322,-6.71636,0.544472,1.07309,0.161702,-6.51018,-6.33076e+07,-343.65,298.779,61705.8,0,0,0,0,0,0,-12.1753,-6.07658,-12.0517,-9.23588,0,0
0.000165997,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5075,1714,6.3541e-07,0,0.292321,-6.70488,0.544472,1.07309,0.161701,-6.59558,-6.26652e+07,-326.804,329.935,61553.2,0,0,0,0,0,0,-12.1832,-6.08619,-12.0872,-9.25868,0,0
0.000166145,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5080,1714,6.3541e-07,0,0.29232,-6.69339,0.544472,1.07308,0.1617,-6.68199,-6.19935e+07,-442.958,187.233,61158.5,0,0,0,0,0,0,-12.1876,-6.09484,-12.1148,-9.27515,0,0
0.000166294,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5088,1714,6.3541e-07,0,0.292319,-6.68188,0.544472,1.07308,0.161699,-6.7689,-6.12943e+07,64.2007,306.185,61960.8,0,0,0,0,0,0,-12.1806,-6.10479,-12.1427,-9.30109,0,0
0.000166442,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5103,1714,6.3541e-07,0,0.292318,-6.67036,0.544473,1.07308,0.161698,-6.85693,-6.05696e+07,-158.838,229.58,62553.6,0,0,0,0,0,0,-12.1626,-6.11467,-12.1807,-9.32078,0,0
0.00016659,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5114,1714,6.3541e-07,0,0.292317,-6.65885,0.544473,1.07308,0.161697,-6.9449,-5.98217e+07,-1.14328,413.142,61051.8,0,0,0,0,0,0,-12.1598,-6.1249,-12.2083,-9.34665,0,0
0.000166739,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5121,1714,6.3541e-07,0,0.292316,-6.64736,0.544473,1.07308,0.161696,-7.03296,-5.90528e+07,-180.726,429.787,62305.3,0,0,0,0,0,0,-12.151,-6.13593,-12.2457,-9.36601,0,0
0.000166887,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5129,1714,6.3541e-07,0,0.292315,-6.6359,0.544473,1.07308,0.161695,-7.12102,-5.82652e+07,-10.7656,216.719,62161.4,0,0,0,0,0,0,-12.1448,-6.14688,-12.2795,-9.39222,0,0
0.000167036,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5140,1714,6.3541e-07,0,0.292314,-6.62447,0.544473,1.07308,0.161694,-7.20831,-5.74615e+07,-266.967,532.965,62108.5,0,0,0,0,0,0,-12.1359,-6.15865,-12.315,-9.41134,0,0
0.000167184,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5154,1714,6.3541e-07,0,0.292313,-6.61306,0.544473,1.07307,0.161693,-7.29598,-5.66439e+07,-117.946,124.127,62875.3,0,0,0,0,0,0,-12.1251,-6.1697,-12.3449,-9.43933,0,0
0.000167333,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5162,1714,6.3541e-07,0,0.292312,-6.60167,0.544474,1.07307,0.161692,-7.38376,-5.58148e+07,-113.067,335.344,63256.3,0,0,0,0,0,0,-12.114,-6.18031,-12.3791,-9.4601,0,0
0.000167481,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5170,1714,6.3541e-07,0,0.292311,-6.59031,0.544474,1.07307,0.16169,-7.47001,-5.49766e+07,-302.597,241.377,62576.7,0,0,0,0,0,0,-12.0909,-6.19098,-12.4276,-9.48962,0,0
0.00016763,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5185,1714,6.3541e-07,0,0.29231,-6.579,0.544474,1.07307,0.161689,-7.55613,-5.41315e+07,-121.883,283.391,63029.9,0,0,0,0,0,0,-12.0875,-6.20361,-12.456,-9.51366,0,0
0.000167778,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5210,1714,6.3541e-07,0,0.292309,-6.56775,0.544474,1.07307,0.161688,-7.64137,-5.32815e+07,24.0011,203.59,63750.8,0,0,0,0,0,0,-12.063,-6.21638,-12.4991,-9.53842,0,0
0.000167927,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5221,1714,6.3541e-07,0,0.292308,-6.55656,0.544474,1.07307,0.161687,-7.72603,-5.24284e+07,-329.476,245.307,63050.3,0,0,0,0,0,0,-12.0547,-6.22941,-12.5283,-9.56359,0,0
0.000168075,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5232,1714,6.3541e-07,0,0.292307,-6.54544,0.544474,1.07306,0.161686,-7.80871,-5.15741e+07,-225.533,224.164,63246.3,0,0,0,0,0,0,-12.051,-6.24311,-12.5592,-9.5899,0,0
0.000168224,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5238,1714,6.3541e-07,0,0.292306,-6.53439,0.544475,1.07306,0.161685,-7.89113,-5.07201e+07,-57.8379,272.106,64508.4,0,0,0,0,0,0,-12.0256,-6.25675,-12.6126,-9.61419,0,0
0.000168372,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5252,1714,6.3541e-07,0,0.292305,-6.52343,0.544475,1.07306,0.161684,-7.97102,-4.98679e+07,-275.816,140.669,63327.9,0,0,0,0,0,0,-12.0147,-6.27042,-12.6384,-9.64159,0,0
0.000168521,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5264,1714,6.3541e-07,0,0.292304,-6.51256,0.544475,1.07306,0.161682,-8.04971,-4.90187e+07,155.03,220.317,63967.3,0,0,0,0,0,0,-11.9912,-6.2846,-12.6752,-9.66587,0,0
0.000168669,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5287,1714,6.3541e-07,0,0.292303,-6.50178,0.544475,1.07306,0.161681,-8.12708,-4.8174e+07,-48.2987,-173.327,64495.8,0,0,0,0,0,0,-11.9764,-6.3001,-12.7095,-9.69122,0,0
0.000168818,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5303,1714,6.3541e-07,0,0.292302,-6.49111,0.544475,1.07306,0.16168,-8.20253,-4.73348e+07,-232.162,141.139,64635.6,0,0,0,0,0,0,-11.9664,-6.31517,-12.7521,-9.72259,0,0
0.000168966,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5322,1714,6.3541e-07,0,0.292301,-6.48055,0.544475,1.07306,0.161679,-8.27565,-4.65023e+07,-437.382,-82.3218,64680.6,0,0,0,0,0,0,-11.9581,-6.33007,-12.7965,-9.75114,0,0
0.000169115,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5335,1714,6.3541e-07,0,0.2923,-6.4701,0.544475,1.07305,0.161678,-8.34652,-4.56778e+07,31.8758,99.1462,65059.7,0,0,0,0,0,0,-11.9459,-6.34526,-12.833,-9.7792,0,0
0.000169263,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5351,1714,6.3541e-07,0,0.292299,-6.45978,0.544476,1.07305,0.161676,-8.41573,-4.48625e+07,-219.339,68.6984,64400.3,0,0,0,0,0,0,-11.9275,-6.36099,-12.8671,-9.81404,0,0
0.000169412,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5370,1714,6.3541e-07,0,0.292298,-6.44958,0.544476,1.07305,0.161675,-8.48176,-4.40578e+07,-174.595,-147.583,64468.3,0,0,0,0,0,0,-11.9074,-6.37662,-12.9148,-9.84232,0,0
0.00016956,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5381,1714,6.3541e-07,0,0.292297,-6.43951,0.544476,1.07305,0.161674,-8.54522,-4.32651e+07,-160.463,-41.5294,65550.6,0,0,0,0,0,0,-11.8976,-6.39294,-12.961,-9.87434,0,0
0.000169709,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5397,1714,6.3541e-07,0,0.292296,-6.42957,0.544476,1.07305,0.161672,-8.6069,-4.24861e+07,-138.158,-129.403,65031.1,0,0,0,0,0,0,-11.9119,-6.40917,-12.9946,-9.90489,0,0
0.000169857,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5408,1714,6.3541e-07,0,0.292295,-6.41974,0.544476,1.07305,0.161671,-8.66553,-4.17225e+07,209.884,-94.5295,65238.3,0,0,0,0,0,0,-11.9026,-6.42571,-13.0473,-9.93899,0,0
0.000170005,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5422,1714,6.3541e-07,0,0.292294,-6.41003,0.544476,1.07305,0.16167,-8.72171,-4.09762e+07,-191.077,-197.449,65749.6,0,0,0,0,0,0,-11.9053,-6.44184,-13.0856,-9.96574,0,0
0.000170154,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5444,1714,6.3541e-07,0,0.292293,-6.40044,0.544477,1.07304,0.161669,-8.77513,-4.02493e+07,67.7105,-129.877,65424.9,0,0,0,0,0,0,-11.8949,-6.45877,-13.1327,-10.0026,0,0
0.000170302,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5460,1714,6.3541e-07,0,0.292292,-6.391,0.544477,1.07304,0.161667,-8.82557,-3.95441e+07,99.8662,-113.041,65804.7,0,0,0,0,0,0,-11.8873,-6.47651,-13.1793,-10.0331,0,0
0.000170451,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5475,1714,6.3541e-07,0,0.292291,-6.3817,0.544477,1.07304,0.161666,-8.87284,-3.88629e+07,-196.317,-459.35,65420.9,0,0,0,0,0,0,-11.8861,-6.49413,-13.2266,-10.0645,0,0
0.000170599,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5494,1714,6.3541e-07,0,0.292291,-6.37256,0.544477,1.07304,0.161665,-8.91561,-3.82084e+07,157.99,7.2153,66365,0,0,0,0,0,0,-11.8951,-6.51198,-13.2684,-10.0993,0,0
0.000170748,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5512,1714,6.3541e-07,0,0.29229,-6.36356,0.544477,1.07304,0.161663,-8.95541,-3.75831e+07,348.586,-253.171,66005.9,0,0,0,0,0,0,-11.9151,-6.52983,-13.3072,-10.1279,0,0
0.000170896,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5528,1714,6.3541e-07,0,0.292289,-6.35471,0.544477,1.07304,0.161662,-8.99169,-3.69898e+07,-27.8185,-90.5676,66220.2,0,0,0,0,0,0,-11.9242,-6.54776,-13.3627,-10.1644,0,0
0.000171045,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5551,1714,6.3541e-07,0,0.292288,-6.34602,0.544478,1.07304,0.161661,-9.02356,-3.64314e+07,221.154,-281.793,66060.8,0,0,0,0,0,0,-11.9428,-6.56588,-13.4002,-10.1974,0,0
0.000171193,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5564,1714,6.3541e-07,0,0.292287,-6.33751,0.544478,1.07303,0.161659,-9.05196,-3.59108e+07,234.769,-362.104,67483.8,0,0,0,0,0,0,-11.9499,-6.58343,-13.4502,-10.2268,0,0
0.000171342,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5578,1714,6.3541e-07,0,0.292286,-6.32917,0.544478,1.07303,0.161658,-9.07607,-3.5431e+07,-285.249,-61.4739,66117.6,0,0,0,0,0,0,-11.9572,-6.60089,-13.5016,-10.262,0,0
0.00017149,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5600,1714,6.3541e-07,0,0.292285,-6.321,0.544478,1.07303,0.161657,-9.09593,-3.49947e+07,290.164,-264.504,67020.1,0,0,0,0,0,0,-11.9897,-6.61905,-13.5355,-10.2927,0,0
0.000171639,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5611,1714,6.3541e-07,0,0.292284,-6.31299,0.544478,1.07303,0.161655,-9.11207,-3.4605e+07,61.656,-118.76,66806.7,0,0,0,0,0,0,-12.0165,-6.63705,-13.5823,-10.3234,0,0
0.000171787,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5635,1714,6.3541e-07,0,0.292283,-6.30515,0.544478,1.07303,0.161654,-9.12463,-3.42646e+07,-32.0421,-27.5531,66891.7,0,0,0,0,0,0,-12.0372,-6.65556,-13.6318,-10.3544,0,0
0.000171936,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5650,1714,6.3541e-07,0,0.292282,-6.29749,0.544478,1.07303,0.161653,-9.13148,-3.39763e+07,-82.8615,-179.149,67805.4,0,0,0,0,0,0,-12.0679,-6.67396,-13.6661,-10.3891,0,0
0.000172084,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5672,1714,6.3541e-07,0,0.292281,-6.29001,0.544479,1.07303,0.161651,-9.13423,-3.37427e+07,282.449,164.392,67764.1,0,0,0,0,0,0,-12.0759,-6.6944,-13.7301,-10.4216,0,0
0.000172233,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5683,1714,6.3541e-07,0,0.29228,-6.28271,0.544479,1.07302,0.16165,-9.13276,-3.35662e+07,-195.025,-458.979,68358.8,0,0,0,0,0,0,-12.1198,-6.71509,-13.7661,-10.4538,0,0
0.000172381,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5702,1714,6.3541e-07,0,0.292279,-6.27559,0.544479,1.07302,0.161648,-9.12605,-3.34491e+07,237.82,-219.672,68248.6,0,0,0,0,0,0,-12.1553,-6.73482,-13.8089,-10.489,0,0
0.00017253,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5719,1714,6.3541e-07,0,0.292278,-6.26864,0.544479,1.07302,0.161647,-9.11548,-3.33935e+07,-127.515,-271.251,68538.9,0,0,0,0,0,0,-12.1812,-6.75495,-13.8577,-10.5232,0,0
0.000172678,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5735,1714,6.3541e-07,0,0.292277,-6.26187,0.544479,1.07302,0.161646,-9.10066,-3.34012e+07,109.97,-225.651,68190.1,0,0,0,0,0,0,-12.2116,-6.77541,-13.905,-10.5597,0,0
0.000172827,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5757,1714,6.3541e-07,0,0.292276,-6.2553,0.544479,1.07302,0.161644,-9.08046,-3.34738e+07,212.639,-411.672,68061.2,0,0,0,0,0,0,-12.2422,-6.79646,-13.9574,-10.5938,0,0
0.000172975,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5776,1714,6.3541e-07,0,0.292276,-6.24893,0.54448,1.07302,0.161643,-9.05595,-3.36128e+07,-111.594,-223.655,68012.9,0,0,0,0,0,0,-12.2831,-6.81803,-14.006,-10.6329,0,0
0.000173123,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5801,1714,6.3541e-07,0,0.292275,-6.24277,0.54448,1.07302,0.161642,-9.02721,-3.38191e+07,55.9478,-96.1081,68860.5,0,0,0,0,0,0,-12.3179,-6.83954,-14.0558,-10.6754,0,0
0.000173272,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5824,1714,6.3541e-07,0,0.292274,-6.23681,0.54448,1.07301,0.16164,-8.99307,-3.40936e+07,142.307,-383.459,68314.1,0,0,0,0,0,0,-12.3498,-6.86083,-14.108,-10.7105,0,0
0.00017342,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5849,1714,6.3541e-07,0,0.292273,-6.23104,0.54448,1.07301,0.161639,-8.95452,-3.44368e+07,113.47,-377.288,68848.1,0,0,0,0,0,0,-12.384,-6.88295,-14.1567,-10.7502,0,0
0.000173569,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5871,1714,6.3541e-07,0,0.292272,-6.22546,0.54448,1.07301,0.161638,-8.91151,-3.48489e+07,-88.5916,-335.092,68665.5,0,0,0,0,0,0,-12.4136,-6.90583,-14.2115,-10.7913,0,0
0.000173717,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5894,1714,6.3541e-07,0,0.292271,-6.22006,0.54448,1.07301,0.161636,-8.86361,-3.53299e+07,-49.0303,-270.202,68797.7,0,0,0,0,0,0,-12.4438,-6.92854,-14.2716,-10.8326,0,0
0.000173866,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5921,1714,6.3541e-07,0,0.29227,-6.21483,0.544481,1.07301,0.161635,-8.81118,-3.58793e+07,47.6519,-299.036,68999.6,0,0,0,0,0,0,-12.4767,-6.95106,-14.32,-10.8775,0,0
0.000174014,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5948,1714,6.3541e-07,0,0.292269,-6.2098,0.544481,1.07301,0.161634,-8.75506,-3.64964e+07,77.157,-625.949,68784.5,0,0,0,0,0,0,-12.5111,-6.97333,-14.3626,-10.9217,0,0
0.000174163,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,5972,1714,6.3541e-07,0,0.292268,-6.20495,0.544481,1.07301,0.161633,-8.69346,-3.71804e+07,16.4588,-457.087,68849.7,0,0,0,0,0,0,-12.5258,-6.9958,-14.4285,-10.9668,0,0
0.000174311,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6001,1714,6.3541e-07,0,0.292267,-6.20028,0.544481,1.073,0.161631,-8.62856,-3.79297e+07,-291.995,-425.413,69467,0,0,0,0,0,0,-12.5686,-7.01764,-14.4775,-11.0101,0,0
0.00017446,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6023,1714,6.3541e-07,0,0.292266,-6.1958,0.544481,1.073,0.16163,-8.55912,-3.87428e+07,-205.744,-555.889,68537.9,0,0,0,0,0,0,-12.6063,-7.04027,-14.5333,-11.0545,0,0
0.000174608,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6046,1714,6.3541e-07,0,0.292265,-6.19149,0.544481,1.073,0.161629,-8.48607,-3.96178e+07,73.565,-549.174,69195.7,0,0,0,0,0,0,-12.6397,-7.06143,-14.5758,-11.0979,0,0
0.000174757,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6067,1714,6.3541e-07,0,0.292264,-6.18736,0.544482,1.073,0.161627,-8.40842,-4.05524e+07,-200.158,-789.7,68125.9,0,0,0,0,0,0,-12.657,-7.08228,-14.6239,-11.1423,0,0
0.000174905,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6089,1714,6.3541e-07,0,0.292264,-6.18339,0.544482,1.073,0.161626,-8.32706,-4.1544e+07,-39.9801,-851.242,68953.3,0,0,0,0,0,0,-12.6684,-7.10335,-14.6829,-11.1849,0,0
0.000175054,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6120,1714,6.3541e-07,0,0.292263,-6.17959,0.544482,1.073,0.161625,-8.24191,-4.259e+07,-252.451,-553.297,69407.2,0,0,0,0,0,0,-12.6953,-7.12459,-14.7298,-11.223,0,0
0.000175202,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6143,1714,6.3541e-07,0,0.292262,-6.17594,0.544482,1.07299,0.161624,-8.15261,-4.36871e+07,-183.903,-707.5,69087.8,0,0,0,0,0,0,-12.7253,-7.14559,-14.7802,-11.2714,0,0
0.000175351,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6152,1714,6.3541e-07,0,0.292261,-6.17246,0.544482,1.07299,0.161623,-8.05912,-4.48321e+07,-100.317,-740.567,69923.6,0,0,0,0,0,0,-12.7452,-7.16746,-14.8315,-11.308,0,0
0.000175499,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6172,1714,6.3541e-07,0,0.29226,-6.16913,0.544482,1.07299,0.161621,-7.96252,-4.60214e+07,-241.71,-425.578,69527.9,0,0,0,0,0,0,-12.7511,-7.1886,-14.8826,-11.3466,0,0
0.000175648,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6190,1714,6.3541e-07,0,0.292259,-6.16595,0.544482,1.07299,0.16162,-7.86141,-4.72512e+07,-184.054,-634.489,69867.2,0,0,0,0,0,0,-12.753,-7.20901,-14.9352,-11.3871,0,0
0.000175796,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6207,1714,6.3541e-07,0,0.292258,-6.16291,0.544483,1.07299,0.161619,-7.75781,-4.85175e+07,-128.188,-773.603,69560.5,0,0,0,0,0,0,-12.7623,-7.23015,-14.9782,-11.4225,0,0
0.000175945,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6225,1714,6.3541e-07,0,0.292257,-6.16,0.544483,1.07299,0.161618,-7.65117,-4.98162e+07,-278.733,-348.157,69672.6,0,0,0,0,0,0,-12.7696,-7.2505,-15.0253,-11.4593,0,0
0.000176093,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6242,1714,6.3541e-07,0,0.292256,-6.15721,0.544483,1.07299,0.161617,-7.54116,-5.11429e+07,-173.316,-946.091,69103,0,0,0,0,0,0,-12.7935,-7.27071,-15.0642,-11.4931,0,0
0.000176241,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6257,1714,6.3541e-07,0,0.292255,-6.15453,0.544483,1.07298,0.161616,-7.42885,-5.24933e+07,29.5901,-634.349,69987.6,0,0,0,0,0,0,-12.7899,-7.29122,-15.1155,-11.5297,0,0
0.00017639,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6275,1714,6.3541e-07,0,0.292254,-6.15198,0.544483,1.07298,0.161615,-7.31397,-5.3863e+07,-395.834,-636.515,70571.5,0,0,0,0,0,0,-12.7839,-7.31177,-15.1705,-11.5625,0,0
0.000176538,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6293,1714,6.3541e-07,0,0.292253,-6.14955,0.544483,1.07298,0.161613,-7.1961,-5.52473e+07,-59.5087,-767.256,69776.1,0,0,0,0,0,0,-12.7983,-7.33118,-15.2055,-11.6014,0,0
0.000176687,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6311,1714,6.3541e-07,0,0.292253,-6.14722,0.544484,1.07298,0.161612,-7.0759,-5.66417e+07,-159.42,-544.132,70371.5,0,0,0,0,0,0,-12.7897,-7.35057,-15.2542,-11.6404,0,0
0.000176835,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6330,1714,6.3541e-07,0,0.292252,-6.14498,0.544484,1.07298,0.161611,-6.95399,-5.80418e+07,-82.8218,-710.359,69794.7,0,0,0,0,0,0,-12.7805,-7.369,-15.3078,-11.6779,0,0
0.000176984,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6343,1714,6.3541e-07,0,0.292251,-6.14284,0.544484,1.07298,0.16161,-6.82973,-5.9443e+07,12.9618,-406.039,70470.4,0,0,0,0,0,0,-12.7672,-7.38818,-15.3599,-11.7149,0,0
0.000177132,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6357,1714,6.3541e-07,0,0.29225,-6.14077,0.544484,1.07298,0.161609,-6.70407,-6.0841e+07,-164.464,-718.814,69934.2,0,0,0,0,0,0,-12.7828,-7.40632,-15.3925,-11.7525,0,0
0.000177281,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6374,1714,6.3541e-07,0,0.292249,-6.13877,0.544484,1.07297,0.161608,-6.57654,-6.22313e+07,96.2826,-792.508,69994.1,0,0,0,0,0,0,-12.7817,-7.42391,-15.4363,-11.7873,0,0
0.000177429,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6394,1714,6.3541e-07,0,0.292248,-6.13682,0.544484,1.07297,0.161607,-6.44894,-6.36098e+07,74.6115,-341.398,70610.2,0,0,0,0,0,0,-12.7593,-7.44042,-15.488,-11.8198,0,0
0.000177578,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6409,1714,6.3541e-07,0,0.292247,-6.13491,0.544485,1.07297,0.161606,-6.31965,-6.49725e+07,-32.8088,-888.271,70602.8,0,0,0,0,0,0,-12.7508,-7.45747,-15.5255,-11.8507,0,0
0.000177726,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6420,1714,6.3541e-07,0,0.292246,-6.13302,0.544485,1.07297,0.161606,-6.18965,-6.63153e+07,10.5813,-609.026,70252.3,0,0,0,0,0,0,-12.7344,-7.47418,-15.5737,-11.8865,0,0
0.000177875,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6434,1714,6.3541e-07,0,0.292245,-6.13118,0.544485,1.07297,0.161605,-6.05866,-6.76346e+07,-139.991,-584.097,70240.1,0,0,0,0,0,0,-12.7374,-7.49147,-15.6002,-11.9164,0,0
0.000178023,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6451,1714,6.3541e-07,0,0.292244,-6.12935,0.544485,1.07297,0.161604,-5.92748,-6.89268e+07,-182.743,-593.423,70990.5,0,0,0,0,0,0,-12.7072,-7.50886,-15.6572,-11.9469,0,0
0.000178172,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6467,1714,6.3541e-07,0,0.292243,-6.12752,0.544485,1.07297,0.161603,-5.79613,-7.01885e+07,59.2488,-427.987,71153.8,0,0,0,0,0,0,-12.6928,-7.52648,-15.6914,-11.98,0,0
0.00017832,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6479,1714,6.3541e-07,0,0.292243,-6.12567,0.544485,1.07296,0.161602,-5.66525,-7.14166e+07,-7.90338,-600.673,70657.1,0,0,0,0,0,0,-12.68,-7.54463,-15.7249,-12.0099,0,0
0.000178469,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6487,1714,6.3541e-07,0,0.292242,-6.12379,0.544485,1.07296,0.161601,-5.53456,-7.26082e+07,-60.5097,-555.377,71233.7,0,0,0,0,0,0,-12.6596,-7.56243,-15.7644,-12.0377,0,0
0.000178617,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6497,1714,6.3541e-07,0,0.292241,-6.12188,0.544486,1.07296,0.1616,-5.40482,-7.37608e+07,17.5807,-472.766,70931.2,0,0,0,0,0,0,-12.6371,-7.58034,-15.8036,-12.0709,0,0
0.000178766,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6511,1714,6.3541e-07,0,0.29224,-6.11991,0.544486,1.07296,0.1616,-5.27594,-7.4872e+07,97.985,-500.257,70569.8,0,0,0,0,0,0,-12.6159,-7.5995,-15.839,-12.1002,0,0
0.000178914,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6531,1714,6.3541e-07,0,0.292239,-6.11786,0.544486,1.07296,0.161599,-5.14873,-7.59399e+07,21.9592,-527.257,71735.6,0,0,0,0,0,0,-12.6037,-7.61691,-15.8738,-12.1284,0,0
0.000179063,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6553,1714,6.3541e-07,0,0.292238,-6.11573,0.544486,1.07296,0.161598,-5.02308,-7.69627e+07,-7.5573,-350.321,70430.2,0,0,0,0,0,0,-12.5942,-7.63434,-15.9085,-12.162,0,0
0.000179211,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6568,1714,6.3541e-07,0,0.292237,-6.1135,0.544486,1.07296,0.161597,-4.89928,-7.79391e+07,-100.042,-427.594,71015.9,0,0,0,0,0,0,-12.5751,-7.65064,-15.9546,-12.1872,0,0
0.000179359,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,6577,1714,6.3541e-07,0,0.292236,-6.11119,0.544486,1.07295,0.161597,-4.77722,-7.8868e+07,90.531,-615.05,70638.2,0,0,0,0,0,0,-12.5808,-7.66692,-15.974,-12.2134,0,0
